fecha,producto_id,sucursal,unidades_vendidas,precio_unitario
2024-04-21,P10,Sur,17,4.01
2024-04-22,P1,Centro,21,2.84
2024-04-22,P2,Centro,12,3.28
2024-04-22,P3,Centro,23,7.45
2024-04-22,P4,Centro,20,5.98
2024-04-22,P5,Centro,17,5.62
2024-04-22,P6,Centro,18,7.19
2024-04-22,P7,Centro,19,9.31
2024-04-22,P8,Centro,23,4.35
2024-04-22,P9,Centro,34,8.09
2024-04-22,P10,Centro,17,3.02
2024-04-22,P1,Norte,14,8.07
2024-04-22,P2,Norte,22,2.92
2024-04-22,P3,Norte,18,6.32
2024-04-22,P4,Norte,18,2.01
2024-04-22,P5,Norte,23,9.25
2024-04-22,P6,Norte,18,7.88
2024-04-22,P7,Norte,22,3.12
2024-04-22,P8,Norte,20,5.59
2024-04-22,P9,Norte,19,9.7
2024-04-22,P10,Norte,18,8.39
2024-04-22,P1,Sur,20,5.76
2024-04-22,P2,Sur,11,9.35
2024-04-22,P3,Sur,27,7.71
2024-04-22,P4,Sur,24,9.95
2024-04-22,P5,Sur,25,2.44
2024-04-22,P6,Sur,17,4.93
2024-04-22,P7,Sur,25,3.38
2024-04-22,P8,Sur,19,9.99
2024-04-22,P9,Sur,22,4.07
2024-04-22,P10,Sur,24,3.66
2024-04-23,P1,Centro,15,5.62
2024-04-23,P2,Centro,18,2.57
2024-04-23,P3,Centro,20,6.98
2024-04-23,P4,Centro,19,8.16
2024-04-23,P5,Centro,26,6.8
2024-04-23,P6,Centro,23,7.75
2024-04-23,P7,Centro,19,8.4
2024-04-23,P8,Centro,13,2.15
2024-04-23,P9,Centro,20,6.62
2024-04-23,P10,Centro,33,6.83
2024-04-23,P1,Norte,19,4.08
2024-04-23,P2,Norte,21,7.77
2024-04-23,P3,Norte,22,9.49
2024-04-23,P4,Norte,21,9.36
2024-04-23,P5,Norte,14,1.72
2024-04-23,P6,Norte,22,2.22
2024-04-23,P7,Norte,15,2.56
2024-04-23,P8,Norte,18,9.48
2024-04-23,P9,Norte,22,4.13
2024-04-23,P10,Norte,16,7.1
2024-04-23,P1,Sur,21,2.04
2024-04-23,P2,Sur,17,6.07
2024-04-23,P3,Sur,27,9.91
2024-04-23,P4,Sur,10,3.0
2024-04-23,P5,Sur,25,5.47
2024-04-23,P6,Sur,16,6.35
2024-04-23,P7,Sur,20,5.9
2024-04-23,P8,Sur,25,3.69
2024-04-23,P9,Sur,15,2.15
2024-04-23,P10,Sur,22,2.56
2024-04-24,P1,Centro,27,4.56
2024-04-24,P2,Centro,11,2.24
2024-04-24,P3,Centro,22,1.61
2024-04-24,P4,Centro,20,8.28
2024-04-24,P5,Centro,17,6.52
2024-04-24,P6,Centro,24,7.12
2024-04-24,P7,Centro,19,9.66
2024-04-24,P8,Centro,23,8.43
2024-04-24,P9,Centro,29,1.67
2024-04-24,P10,Centro,20,4.42
2024-04-24,P1,Norte,22,5.36
2024-04-24,P2,Norte,15,6.25
2024-04-24,P3,Norte,24,7.7
2024-04-24,P4,Norte,18,9.13
2024-04-24,P5,Norte,22,1.55
2024-04-24,P6,Norte,19,3.79
2024-04-24,P7,Norte,20,9.53
2024-04-24,P8,Norte,9,2.31
2024-04-24,P9,Norte,17,6.14
2024-04-24,P10,Norte,23,6.07
2024-04-24,P1,Sur,14,4.3
2024-04-24,P2,Sur,21,7.13
2024-04-24,P3,Sur,15,8.04
2024-04-24,P4,Sur,26,9.73
2024-04-24,P5,Sur,22,7.84
2024-04-24,P6,Sur,14,3.79
2024-04-24,P7,Sur,15,7.43
2024-04-24,P8,Sur,15,8.53
2024-04-24,P9,Sur,16,1.74
2024-04-24,P10,Sur,16,4.2
2024-04-25,P1,Centro,12,6.89
2024-04-25,P2,Centro,17,8.11
2024-04-25,P3,Centro,20,3.93
2024-04-25,P4,Centro,27,3.95
2024-04-25,P5,Centro,16,9.86
2024-04-25,P6,Centro,19,2.51
2024-04-25,P7,Centro,21,9.55
2024-04-25,P8,Centro,21,8.95
2024-04-25,P9,Centro,10,3.05
2024-04-25,P10,Centro,13,1.76
2024-04-25,P1,Norte,24,1.69
2024-04-25,P2,Norte,13,6.87
2024-04-25,P3,Norte,19,6.64
2024-04-25,P4,Norte,13,3.66
2024-04-25,P5,Norte,20,1.62
2024-04-25,P6,Norte,22,7.16
2024-04-25,P7,Norte,26,7.78
2024-04-25,P8,Norte,22,2.66
2024-04-25,P9,Norte,24,9.95
2024-04-25,P10,Norte,17,8.04
2024-04-25,P1,Sur,15,3.99
2024-04-25,P2,Sur,23,6.15
2024-04-25,P3,Sur,16,3.28
2024-04-25,P4,Sur,23,8.18
2024-04-25,P5,Sur,13,1.64
2024-04-25,P6,Sur,25,6.26
2024-04-25,P7,Sur,21,8.75
2024-04-25,P8,Sur,27,7.55
2024-04-25,P9,Sur,33,4.99
2024-04-25,P10,Sur,16,7.12
2024-04-26,P1,Centro,28,7.04
2024-04-26,P2,Centro,20,5.33
2024-04-26,P3,Centro,21,5.64
2024-04-26,P4,Centro,18,6.93
2024-04-26,P5,Centro,21,2.26
2024-04-26,P6,Centro,14,3.06
2024-04-26,P7,Centro,21,6.99
2024-04-26,P8,Centro,20,5.54
2024-04-26,P9,Centro,27,9.45
2024-04-26,P10,Centro,24,8.9
2024-04-26,P1,Norte,23,9.75
2024-04-26,P2,Norte,17,8.12
2024-04-26,P3,Norte,18,2.31
2024-04-26,P4,Norte,23,7.37
2024-04-26,P5,Norte,15,3.57
2024-04-26,P6,Norte,21,8.53
2024-04-26,P7,Norte,14,9.1
2024-04-26,P8,Norte,13,8.75
2024-04-26,P9,Norte,19,5.34
2024-04-26,P10,Norte,25,4.86
2024-04-26,P1,Sur,18,3.13
2024-04-26,P2,Sur,19,5.4
2024-04-26,P3,Sur,15,7.63
2024-04-26,P4,Sur,19,2.58
2024-04-26,P5,Sur,26,9.67
2024-04-26,P6,Sur,18,3.59
2024-04-26,P7,Sur,24,3.7
2024-04-26,P8,Sur,25,1.81
2024-04-26,P9,Sur,28,7.38
2024-04-26,P10,Sur,16,3.57
2024-04-27,P1,Centro,20,7.2
2024-04-27,P2,Centro,22,1.65
2024-04-27,P3,Centro,21,1.84
2024-04-27,P4,Centro,14,8.0
2024-04-27,P5,Centro,12,7.37
2024-04-27,P6,Centro,16,4.63
2024-04-27,P7,Centro,27,4.54
2024-04-27,P8,Centro,21,9.06
2024-04-27,P9,Centro,12,5.43
2024-04-27,P10,Centro,19,2.74
2024-04-27,P1,Norte,14,7.31
2024-04-27,P2,Norte,22,2.27
2024-04-27,P3,Norte,21,4.76
2024-04-27,P4,Norte,13,5.08
2024-04-27,P5,Norte,23,8.98
2024-04-27,P6,Norte,15,8.44
2024-04-27,P7,Norte,29,8.89
2024-04-27,P8,Norte,17,9.3
2024-04-27,P9,Norte,12,7.6
2024-04-27,P10,Norte,18,7.59
2024-04-27,P1,Sur,20,5.52
2024-04-27,P2,Sur,18,3.57
2024-04-27,P3,Sur,14,8.93
2024-04-27,P4,Sur,18,9.54
2024-04-27,P5,Sur,22,8.62
2024-04-27,P6,Sur,14,3.57
2024-04-27,P7,Sur,16,5.74
2024-04-27,P8,Sur,20,7.58
2024-04-27,P9,Sur,10,6.47
2024-04-27,P10,Sur,11,1.59
2024-04-28,P1,Centro,16,8.27
2024-04-28,P2,Centro,19,9.29
2024-04-28,P3,Centro,21,2.96
2024-04-28,P4,Centro,30,9.88
2024-04-28,P5,Centro,15,7.58
2024-04-28,P6,Centro,20,6.96
2024-04-28,P7,Centro,18,9.29
2024-04-28,P8,Centro,19,2.45
2024-04-28,P9,Centro,17,7.45
2024-04-28,P10,Centro,22,9.29
2024-04-28,P1,Norte,20,2.0
2024-04-28,P2,Norte,27,3.75
2024-04-28,P3,Norte,23,3.36
2024-04-28,P4,Norte,24,5.03
2024-04-28,P5,Norte,24,8.01
2024-04-28,P6,Norte,13,9.45
2024-04-28,P7,Norte,17,4.74
2024-04-28,P8,Norte,20,5.07
2024-04-28,P9,Norte,14,1.73
2024-04-28,P10,Norte,13,8.7
2024-04-28,P1,Sur,14,9.12
2024-04-28,P2,Sur,18,3.06
2024-04-28,P3,Sur,23,5.47
2024-04-28,P4,Sur,17,8.01
2024-04-28,P5,Sur,37,3.48
2024-04-28,P6,Sur,18,8.96
2024-04-28,P7,Sur,17,4.13
2024-04-28,P8,Sur,16,6.11
2024-04-28,P9,Sur,15,8.9
2024-04-28,P10,Sur,20,1.5
2024-04-29,P1,Centro,19,5.93
2024-04-29,P2,Centro,24,9.75
2024-04-29,P3,Centro,20,4.03
2024-04-29,P4,Centro,25,5.33
2024-04-29,P5,Centro,17,2.26
2024-04-29,P6,Centro,20,2.73
2024-04-29,P7,Centro,15,6.13
2024-04-29,P8,Centro,29,8.4
2024-04-29,P9,Centro,22,7.6
2024-04-29,P10,Centro,16,6.12
2024-04-29,P1,Norte,22,1.84
2024-04-29,P2,Norte,24,5.86
2024-04-29,P3,Norte,17,6.49
2024-04-29,P4,Norte,14,9.15
2024-04-29,P5,Norte,27,2.38
2024-04-29,P6,Norte,22,5.61
2024-04-29,P7,Norte,26,2.67
2024-04-29,P8,Norte,24,7.46
2024-04-29,P9,Norte,17,2.4
2024-04-29,P10,Norte,16,2.38
2024-04-29,P1,Sur,28,6.64
2024-04-29,P2,Sur,22,7.08
2024-04-29,P3,Sur,17,6.94
2024-04-29,P4,Sur,22,9.78
2024-04-29,P5,Sur,25,7.66
2024-04-29,P6,Sur,19,3.91
2024-04-29,P7,Sur,21,2.13
2024-04-29,P8,Sur,23,5.47
2024-04-29,P9,Sur,21,9.85
2024-04-29,P10,Sur,17,3.76
2024-04-30,P1,Centro,23,6.47
2024-04-30,P2,Centro,17,6.84
2024-04-30,P3,Centro,15,6.71
2024-04-30,P4,Centro,25,9.92
2024-04-30,P5,Centro,21,6.53
2024-04-30,P6,Centro,16,2.9
2024-04-30,P7,Centro,12,1.51
2024-04-30,P8,Centro,18,3.73
2024-04-30,P9,Centro,19,3.71
2024-04-30,P10,Centro,15,8.89
2024-04-30,P1,Norte,20,6.36
2024-04-30,P2,Norte,9,8.13
2024-04-30,P3,Norte,16,2.22
2024-04-30,P4,Norte,16,5.82
2024-04-30,P5,Norte,13,3.47
2024-04-30,P6,Norte,11,9.5
2024-04-30,P7,Norte,15,6.28
2024-04-30,P8,Norte,19,1.64
2024-04-30,P9,Norte,24,7.63
2024-04-30,P10,Norte,27,5.51
2024-04-30,P1,Sur,18,6.17
2024-04-30,P2,Sur,22,9.04
2024-04-30,P3,Sur,17,7.98
2024-04-30,P4,Sur,27,3.93
2024-04-30,P5,Sur,19,8.63
2024-04-30,P6,Sur,23,7.38
2024-04-30,P7,Sur,25,3.99
2024-04-30,P8,Sur,17,7.9
2024-04-30,P9,Sur,15,3.56
2024-04-30,P10,Sur,23,2.6
2024-05-01,P1,Centro,22,9.96
2024-05-01,P2,Centro,26,4.12
2024-05-01,P3,Centro,25,6.52
2024-05-01,P4,Centro,16,7.96
2024-05-01,P5,Centro,28,8.64
2024-05-01,P6,Centro,18,7.42
2024-05-01,P7,Centro,18,3.6
2024-05-01,P8,Centro,11,7.02
2024-05-01,P9,Centro,25,5.75
2024-05-01,P10,Centro,14,5.3
2024-05-01,P1,Norte,22,1.56
2024-05-01,P2,Norte,21,7.45
2024-05-01,P3,Norte,19,5.53
2024-05-01,P4,Norte,19,1.92
2024-05-01,P5,Norte,22,6.22
2024-05-01,P6,Norte,18,8.08
2024-05-01,P7,Norte,17,5.13
2024-05-01,P8,Norte,19,2.52
2024-05-01,P9,Norte,17,6.58
2024-05-01,P10,Norte,18,3.46
2024-05-01,P1,Sur,23,1.78
2024-05-01,P2,Sur,12,4.79
2024-05-01,P3,Sur,21,8.57
2024-05-01,P4,Sur,18,3.88
2024-05-01,P5,Sur,25,7.94
2024-05-01,P6,Sur,24,3.71
2024-05-01,P7,Sur,23,7.52
2024-05-01,P8,Sur,13,2.97
2024-05-01,P9,Sur,16,3.03
2024-05-01,P10,Sur,17,3.71
2024-05-02,P1,Centro,17,2.18
2024-05-02,P2,Centro,22,7.41
2024-05-02,P3,Centro,20,4.15
2024-05-02,P4,Centro,24,3.31
2024-05-02,P5,Centro,21,8.62
2024-05-02,P6,Centro,19,6.89
2024-05-02,P7,Centro,20,5.43
2024-05-02,P8,Centro,22,8.19
2024-05-02,P9,Centro,17,8.43
2024-05-02,P10,Centro,19,7.81
2024-05-02,P1,Norte,17,2.92
2024-05-02,P2,Norte,13,7.59
2024-05-02,P3,Norte,28,9.29
2024-05-02,P4,Norte,24,8.66
2024-05-02,P5,Norte,23,6.48
2024-05-02,P6,Norte,20,9.69
2024-05-02,P7,Norte,19,7.74
2024-05-02,P8,Norte,19,7.91
2024-05-02,P9,Norte,20,8.15
2024-05-02,P10,Norte,19,6.64
2024-05-02,P1,Sur,11,3.76
2024-05-02,P2,Sur,23,6.22
2024-05-02,P3,Sur,21,6.72
2024-05-02,P4,Sur,20,2.63
2024-05-02,P5,Sur,10,8.76
2024-05-02,P6,Sur,16,3.59
2024-05-02,P7,Sur,24,5.92
2024-05-02,P8,Sur,17,8.57
2024-05-02,P9,Sur,31,8.18
2024-05-02,P10,Sur,28,1.7
2024-05-03,P1,Centro,15,3.92
2024-05-03,P2,Centro,20,3.01
2024-05-03,P3,Centro,23,7.77
2024-05-03,P4,Centro,25,4.28
2024-05-03,P5,Centro,21,8.7
2024-05-03,P6,Centro,21,2.93
2024-05-03,P7,Centro,28,3.27
2024-05-03,P8,Centro,20,8.77
2024-05-03,P9,Centro,19,9.59
2024-05-03,P10,Centro,20,6.04
2024-05-03,P1,Norte,24,6.13
2024-05-03,P2,Norte,15,2.01
2024-05-03,P3,Norte,19,8.35
2024-05-03,P4,Norte,28,3.03
2024-05-03,P5,Norte,27,3.07
2024-05-03,P6,Norte,24,7.61
2024-05-03,P7,Norte,23,2.78
2024-05-03,P8,Norte,21,4.14
2024-05-03,P9,Norte,19,2.08
2024-05-03,P10,Norte,16,1.81
2024-05-03,P1,Sur,27,2.42
2024-05-03,P2,Sur,23,5.33
2024-05-03,P3,Sur,22,4.22
2024-05-03,P4,Sur,18,7.12
2024-05-03,P5,Sur,19,5.68
2024-05-03,P6,Sur,16,5.94
2024-05-03,P7,Sur,27,2.06
2024-05-03,P8,Sur,16,2.59
2024-05-03,P9,Sur,17,7.12
2024-05-03,P10,Sur,15,5.08
2024-05-04,P1,Centro,20,3.31
2024-05-04,P2,Centro,22,7.45
2024-05-04,P3,Centro,16,9.56
2024-05-04,P4,Centro,19,3.8
2024-05-04,P5,Centro,25,4.16
2024-05-04,P6,Centro,18,5.76
2024-05-04,P7,Centro,21,8.65
2024-05-04,P8,Centro,17,6.94
2024-05-04,P9,Centro,20,8.33
2024-05-04,P10,Centro,17,9.36
2024-05-04,P1,Norte,25,7.67
2024-05-04,P2,Norte,17,5.51
2024-05-04,P3,Norte,20,2.49
2024-05-04,P4,Norte,23,5.77
2024-05-04,P5,Norte,20,9.57
2024-05-04,P6,Norte,23,6.5
2024-05-04,P7,Norte,11,3.56
2024-05-04,P8,Norte,27,7.23
2024-05-04,P9,Norte,17,7.91
2024-05-04,P10,Norte,24,4.71
2024-05-04,P1,Sur,26,7.21
2024-05-04,P2,Sur,14,3.35
2024-05-04,P3,Sur,14,8.46
2024-05-04,P4,Sur,19,8.24
2024-05-04,P5,Sur,15,2.89
2024-05-04,P6,Sur,9,2.18
2024-05-04,P7,Sur,22,4.95
2024-05-04,P8,Sur,21,2.48
2024-05-04,P9,Sur,24,6.37
2024-05-04,P10,Sur,18,3.19
2024-05-05,P1,Centro,11,1.61
2024-05-05,P2,Centro,19,7.26
2024-05-05,P3,Centro,21,7.54
2024-05-05,P4,Centro,17,2.04
2024-05-05,P5,Centro,23,9.12
2024-05-05,P6,Centro,31,1.96
2024-05-05,P7,Centro,15,9.23
2024-05-05,P8,Centro,19,4.96
2024-05-05,P9,Centro,18,9.16
2024-05-05,P10,Centro,13,1.88
2024-05-05,P1,Norte,19,2.41
2024-05-05,P2,Norte,25,7.79
2024-05-05,P3,Norte,14,8.36
2024-05-05,P4,Norte,19,2.25
2024-05-05,P5,Norte,22,2.72
2024-05-05,P6,Norte,22,8.82
2024-05-05,P7,Norte,17,4.6
2024-05-05,P8,Norte,19,8.67
2024-05-05,P9,Norte,23,5.17
2024-05-05,P10,Norte,15,3.67
2024-05-05,P1,Sur,27,2.15
2024-05-05,P2,Sur,30,9.14
2024-05-05,P3,Sur,29,2.93
2024-05-05,P4,Sur,23,7.55
2024-05-05,P5,Sur,26,4.81
2024-05-05,P6,Sur,27,8.27
2024-05-05,P7,Sur,16,6.95
2024-05-05,P8,Sur,27,4.83
2024-05-05,P9,Sur,26,3.77
2024-05-05,P10,Sur,20,3.79
2024-05-06,P1,Centro,20,3.32
2024-05-06,P2,Centro,11,6.15
2024-05-06,P3,Centro,18,3.18
2024-05-06,P4,Centro,24,5.67
2024-05-06,P5,Centro,16,6.51
2024-05-06,P6,Centro,15,8.33
2024-05-06,P7,Centro,19,1.78
2024-05-06,P8,Centro,17,4.6
2024-05-06,P9,Centro,18,2.22
2024-05-06,P10,Centro,20,8.0
2024-05-06,P1,Norte,17,3.33
2024-05-06,P2,Norte,27,6.23
2024-05-06,P3,Norte,15,4.72
2024-05-06,P4,Norte,21,4.34
2024-05-06,P5,Norte,26,5.08
2024-05-06,P6,Norte,19,2.68
2024-05-06,P7,Norte,20,9.26
2024-05-06,P8,Norte,18,4.28
2024-05-06,P9,Norte,12,3.44
2024-05-06,P10,Norte,21,5.9
2024-05-06,P1,Sur,25,9.99
2024-05-06,P2,Sur,19,1.65
2024-05-06,P3,Sur,18,6.17
2024-05-06,P4,Sur,27,9.19
2024-05-06,P5,Sur,19,1.57
2024-05-06,P6,Sur,20,6.94
2024-05-06,P7,Sur,25,7.25
2024-05-06,P8,Sur,19,5.68
2024-05-06,P9,Sur,24,7.98
2024-05-06,P10,Sur,14,9.17
2024-05-07,P1,Centro,16,2.28
2024-05-07,P2,Centro,23,2.29
2024-05-07,P3,Centro,17,8.85
2024-05-07,P4,Centro,24,2.54
2024-05-07,P5,Centro,17,6.97
2024-05-07,P6,Centro,15,1.86
2024-05-07,P7,Centro,21,5.73
2024-05-07,P8,Centro,14,5.76
2024-05-07,P9,Centro,19,8.9
2024-05-07,P10,Centro,19,2.64
2024-05-07,P1,Norte,15,3.01
2024-05-07,P2,Norte,21,7.93
2024-05-07,P3,Norte,22,9.81
2024-05-07,P4,Norte,26,1.63
2024-05-07,P5,Norte,26,8.03
2024-05-07,P6,Norte,23,9.25
2024-05-07,P7,Norte,24,2.44
2024-05-07,P8,Norte,22,5.19
2024-05-07,P9,Norte,14,6.41
2024-05-07,P10,Norte,23,2.48
2024-05-07,P1,Sur,13,8.28
2024-05-07,P2,Sur,28,8.51
2024-05-07,P3,Sur,27,8.98
2024-05-07,P4,Sur,24,6.36
2024-05-07,P5,Sur,20,4.62
2024-05-07,P6,Sur,22,5.45
2024-05-07,P7,Sur,21,9.96
2024-05-07,P8,Sur,17,3.54
2024-05-07,P9,Sur,14,3.16
2024-05-07,P10,Sur,26,6.56
2024-05-08,P1,Centro,20,6.24
2024-05-08,P2,Centro,13,2.88
2024-05-08,P3,Centro,16,9.91
2024-05-08,P4,Centro,31,2.69
2024-05-08,P5,Centro,9,7.89
2024-05-08,P6,Centro,15,6.59
2024-05-08,P7,Centro,17,9.34
2024-05-08,P8,Centro,20,8.16
2024-05-08,P9,Centro,17,2.75
2024-05-08,P10,Centro,23,6.79
2024-05-08,P1,Norte,19,5.13
2024-05-08,P2,Norte,22,9.19
2024-05-08,P3,Norte,15,6.26
2024-05-08,P4,Norte,26,2.31
2024-05-08,P5,Norte,20,5.68
2024-05-08,P6,Norte,21,3.38
2024-05-08,P7,Norte,22,1.94
2024-05-08,P8,Norte,24,3.74
2024-05-08,P9,Norte,17,9.1
2024-05-08,P10,Norte,18,1.64
2024-05-08,P1,Sur,19,5.88
2024-05-08,P2,Sur,11,8.95
2024-05-08,P3,Sur,23,3.08
2024-05-08,P4,Sur,14,5.25
2024-05-08,P5,Sur,17,7.87
2024-05-08,P6,Sur,19,3.73
2024-05-08,P7,Sur,10,2.66
2024-05-08,P8,Sur,20,9.23
2024-05-08,P9,Sur,21,6.96
2024-05-08,P10,Sur,22,6.29
2024-05-09,P1,Centro,16,8.45
2024-05-09,P2,Centro,21,9.06
2024-05-09,P3,Centro,24,2.48
2024-05-09,P4,Centro,13,8.11
2024-05-09,P5,Centro,19,4.6
2024-05-09,P6,Centro,27,1.52
2024-05-09,P7,Centro,22,4.98
2024-05-09,P8,Centro,13,2.46
2024-05-09,P9,Centro,21,6.12
2024-05-09,P10,Centro,15,1.62
2024-05-09,P1,Norte,23,9.73
2024-05-09,P2,Norte,24,4.12
2024-05-09,P3,Norte,30,8.4
2024-05-09,P4,Norte,19,2.12
2024-05-09,P5,Norte,18,3.73
2024-05-09,P6,Norte,19,3.41
2024-05-09,P7,Norte,18,1.77
2024-05-09,P8,Norte,16,5.66
2024-05-09,P9,Norte,23,7.7
2024-05-09,P10,Norte,29,9.7
2024-05-09,P1,Sur,12,3.66
2024-05-09,P2,Sur,21,4.71
2024-05-09,P3,Sur,14,5.42
2024-05-09,P4,Sur,27,4.4
2024-05-09,P5,Sur,18,2.96
2024-05-09,P6,Sur,25,5.35
2024-05-09,P7,Sur,16,2.7
2024-05-09,P8,Sur,21,5.62
2024-05-09,P9,Sur,18,3.34
2024-05-09,P10,Sur,16,6.7
2024-05-10,P1,Centro,19,2.28
2024-05-10,P2,Centro,20,8.49
2024-05-10,P3,Centro,19,2.72
2024-05-10,P4,Centro,15,6.52
2024-05-10,P5,Centro,11,7.31
2024-05-10,P6,Centro,15,7.05
2024-05-10,P7,Centro,19,3.25
2024-05-10,P8,Centro,17,2.77
2024-05-10,P9,Centro,20,3.57
2024-05-10,P10,Centro,21,5.05
2024-05-10,P1,Norte,18,4.16
2024-05-10,P2,Norte,25,5.54
2024-05-10,P3,Norte,17,2.17
2024-05-10,P4,Norte,18,4.83
2024-05-10,P5,Norte,22,2.73
2024-05-10,P6,Norte,17,8.65
2024-05-10,P7,Norte,21,8.47
2024-05-10,P8,Norte,20,6.27
2024-05-10,P9,Norte,18,7.57
2024-05-10,P10,Norte,23,8.42
2024-05-10,P1,Sur,17,6.34
2024-05-10,P2,Sur,26,5.25
2024-05-10,P3,Sur,17,3.95
2024-05-10,P4,Sur,18,8.7
2024-05-10,P5,Sur,23,8.51
2024-05-10,P6,Sur,17,2.17
2024-05-10,P7,Sur,21,2.19
2024-05-10,P8,Sur,22,9.98
2024-05-10,P9,Sur,25,1.97
2024-05-10,P10,Sur,22,5.49
2024-05-11,P1,Centro,16,9.89
2024-05-11,P2,Centro,16,5.23
2024-05-11,P3,Centro,24,3.06
2024-05-11,P4,Centro,17,7.21
2024-05-11,P5,Centro,19,5.25
2024-05-11,P6,Centro,19,3.56
2024-05-11,P7,Centro,24,9.55
2024-05-11,P8,Centro,19,7.58
2024-05-11,P9,Centro,11,9.14
2024-05-11,P10,Centro,16,5.47
2024-05-11,P1,Norte,16,4.92
2024-05-11,P2,Norte,20,1.78
2024-05-11,P3,Norte,22,7.63
2024-05-11,P4,Norte,24,8.13
2024-05-11,P5,Norte,13,6.14
2024-05-11,P6,Norte,15,7.2
2024-05-11,P7,Norte,22,1.71
2024-05-11,P8,Norte,12,2.56
2024-05-11,P9,Norte,16,5.91
2024-05-11,P10,Norte,16,7.44
2024-05-11,P1,Sur,18,7.35
2024-05-11,P2,Sur,20,3.32
2024-05-11,P3,Sur,17,1.57
2024-05-11,P4,Sur,19,2.03
2024-05-11,P5,Sur,17,9.22
2024-05-11,P6,Sur,18,6.43
2024-05-11,P7,Sur,21,2.04
2024-05-11,P8,Sur,11,3.28
2024-05-11,P9,Sur,19,4.84
2024-05-11,P10,Sur,18,4.32
2024-05-12,P1,Centro,26,7.48
2024-05-12,P2,Centro,15,3.85
2024-05-12,P3,Centro,25,7.02
2024-05-12,P4,Centro,16,5.68
2024-05-12,P5,Centro,26,2.5
2024-05-12,P6,Centro,13,2.2
2024-05-12,P7,Centro,20,5.34
2024-05-12,P8,Centro,20,5.68
2024-05-12,P9,Centro,15,7.21
2024-05-12,P10,Centro,20,2.05
2024-05-12,P1,Norte,17,9.74
2024-05-12,P2,Norte,29,7.41
2024-05-12,P3,Norte,25,7.09
2024-05-12,P4,Norte,26,7.84
2024-05-12,P5,Norte,23,8.3
2024-05-12,P6,Norte,13,5.91
2024-05-12,P7,Norte,20,4.93
2024-05-12,P8,Norte,16,9.26
2024-05-12,P9,Norte,25,4.69
2024-05-12,P10,Norte,16,2.71
2024-05-12,P1,Sur,24,7.68
2024-05-12,P2,Sur,24,7.99
2024-05-12,P3,Sur,21,7.51
2024-05-12,P4,Sur,24,8.02
2024-05-12,P5,Sur,24,3.68
2024-05-12,P6,Sur,20,5.59
2024-05-12,P7,Sur,18,7.92
2024-05-12,P8,Sur,22,8.0
2024-05-12,P9,Sur,24,4.77
2024-05-12,P10,Sur,23,2.63
2024-05-13,P1,Centro,21,2.95
2024-05-13,P2,Centro,15,2.09
2024-05-13,P3,Centro,24,2.03
2024-05-13,P4,Centro,24,5.29
2024-05-13,P5,Centro,23,5.3
2024-05-13,P6,Centro,22,6.36
2024-05-13,P7,Centro,11,2.51
2024-05-13,P8,Centro,24,9.79
2024-05-13,P9,Centro,23,9.74
2024-05-13,P10,Centro,20,4.21
2024-05-13,P1,Norte,18,1.96
2024-05-13,P2,Norte,11,6.63
2024-05-13,P3,Norte,22,4.75
2024-05-13,P4,Norte,19,8.14
2024-05-13,P5,Norte,22,2.54
2024-05-13,P6,Norte,19,9.96
2024-05-13,P7,Norte,16,3.55
2024-05-13,P8,Norte,31,7.81
2024-05-13,P9,Norte,16,6.34
2024-05-13,P10,Norte,19,3.36
2024-05-13,P1,Sur,18,7.53
2024-05-13,P2,Sur,17,5.79
2024-05-13,P3,Sur,16,2.11
2024-05-13,P4,Sur,16,3.84
2024-05-13,P5,Sur,21,8.77
2024-05-13,P6,Sur,23,9.27
2024-05-13,P7,Sur,21,5.05
2024-05-13,P8,Sur,18,8.08
2024-05-13,P9,Sur,19,5.76
2024-05-13,P10,Sur,17,2.56
2024-05-14,P1,Centro,15,8.48
2024-05-14,P2,Centro,15,5.05
2024-05-14,P3,Centro,27,7.54
2024-05-14,P4,Centro,23,9.94
2024-05-14,P5,Centro,18,9.45
2024-05-14,P6,Centro,15,1.66
2024-05-14,P7,Centro,22,6.53
2024-05-14,P8,Centro,16,6.15
2024-05-14,P9,Centro,19,1.79
2024-05-14,P10,Centro,14,2.03
2024-05-14,P1,Norte,22,2.75
2024-05-14,P2,Norte,15,1.62
2024-05-14,P3,Norte,20,2.75
2024-05-14,P4,Norte,18,4.5
2024-05-14,P5,Norte,29,8.05
2024-05-14,P6,Norte,19,3.11
2024-05-14,P7,Norte,15,6.9
2024-05-14,P8,Norte,26,9.57
2024-05-14,P9,Norte,11,3.99
2024-05-14,P10,Norte,27,8.92
2024-05-14,P1,Sur,20,1.79
2024-05-14,P2,Sur,22,5.86
2024-05-14,P3,Sur,20,2.95
2024-05-14,P4,Sur,18,4.77
2024-05-14,P5,Sur,21,5.62
2024-05-14,P6,Sur,20,8.52
2024-05-14,P7,Sur,15,3.64
2024-05-14,P8,Sur,22,8.55
2024-05-14,P9,Sur,23,6.27
2024-05-14,P10,Sur,21,8.57
2024-05-15,P1,Centro,12,6.98
2024-05-15,P2,Centro,22,7.57
2024-05-15,P3,Centro,24,7.97
2024-05-15,P4,Centro,22,1.71
2024-05-15,P5,Centro,29,5.61
2024-05-15,P6,Centro,26,2.27
2024-05-15,P7,Centro,21,3.06
